frequency_hz,vpp_mv,frames,codes_mean,codes_median,codes_stddev,measured_frequency_mean_hz
320000.0,250.0,25,7821.0398,7821.038,0.35675336018037296,320000.0
330000.0,10.0,25,314.47772000000003,314.456,0.15855333992066714,330000.0
330000.0,20.0,25,624.9651200000001,624.96,0.1812448774448612,330000.0
330000.0,30.0,25,936.7082399999999,936.723,0.30527918762995515,330000.0
330000.0,40.0,25,1249.8536,1249.832,0.19094669413215634,330000.0
330000.0,50.0,25,1564.7567199999999,1564.833,0.46441563453441703,330000.0
330000.0,100.0,25,3128.12016,3128.174,0.3829613745536335,330000.0
330000.0,150.0,25,4694.5498,4694.512,0.26642222129542237,330000.0
330000.0,200.0,25,6259.5604,6259.588,0.28804249686457967,330000.0
330000.0,250.0,25,7827.01356,7827.012,0.33836903877276514,330000.0
340000.0,10.0,25,315.30824,315.416,0.5394846637301229,340000.0
340000.0,20.0,25,625.36992,625.416,0.4120901765390665,340000.0
340000.0,30.0,25,938.22768,938.242,0.1727811841607791,340000.0
340000.0,40.0,25,1253.63376,1253.648,0.14111818592940104,340000.0
340000.0,50.0,25,1565.82004,1565.805,0.18946608773076937,340000.0
340000.0,100.0,25,3128.5619199999996,3128.579,0.25294282674153273,340000.0
340000.0,150.0,25,4696.29408,4696.34,0.34690020697597185,340000.0
340000.0,200.0,25,6261.09816,6261.099,0.24137103057319922,340000.0
340000.0,250.0,25,7828.62792,7828.636,0.2561099638827275,340000.0
350000.0,10.0,25,315.57312,315.721,0.6268811255732649,350000.0
350000.0,20.0,25,625.81488,625.96,0.6950017738106761,350000.0
350000.0,30.0,25,942.30704,942.352,0.5517754238818561,350000.0
350000.0,40.0,25,1252.44852,1252.645,0.6145996498534522,350000.0
350000.0,50.0,25,1565.87568,1565.834,0.5307289115923496,350000.0
350000.0,100.0,25,3128.9523200000003,3128.973,0.5195295348678369,350000.0
350000.0,150.0,25,4699.06704,4698.936,0.4656363800219673,350000.0
350000.0,200.0,25,6266.37888,6266.261,0.5472576957886289,350000.0
350000.0,250.0,25,7832.41868,7832.34,0.5758104354733865,350000.0
360000.0,10.0,25,310.59872,310.721,0.5878494718888505,360000.0
360000.0,20.0,25,626.34928,626.212,0.4129742384217146,360000.0
360000.0,30.0,25,935.69684,935.651,0.5392862453280185,360000.0
360000.0,40.0,25,1251.43256,1251.308,0.5081713159949075,360000.0
360000.0,50.0,25,1562.93384,1562.911,0.2458473802992365,360000.0
360000.0,100.0,25,3134.6878,3134.637,0.41095187066129724,360000.0
360000.0,150.0,25,4699.45484,4699.492,0.48055157309069646,360000.0
360000.0,200.0,25,6266.1449600000005,6266.267,0.4084443149315423,360000.0
360000.0,250.0,25,7833.20228,7833.166,0.41064111046025276,360000.0
370000.0,10.0,25,311.75968,311.507,0.5749339245513403,370000.0
370000.0,20.0,25,626.34996,626.365,0.4122342518520278,370000.0
370000.0,30.0,25,936.7187600000001,936.763,0.2848187184859749,370000.0
370000.0,40.0,25,1251.76668,1251.711,0.29466071607866456,370000.0
370000.0,50.0,25,1568.1652,1568.121,0.2637174245285945,370000.0
370000.0,100.0,25,3130.3922,3130.392,0.31159679074086283,370000.0
370000.0,150.0,25,4699.8652,4699.781,0.33894164689520706,370000.0
370000.0,200.0,25,6267.218000000001,6267.327,0.41471407017361755,370000.0
370000.0,250.0,25,7832.61824,7832.587,0.328797722619879,370000.0
380000.0,10.0,25,308.84796,308.351,1.082378879320916,380000.0
380000.0,20.0,25,621.04552,621.159,0.33538826693848406,380000.0
380000.0,30.0,25,936.8345999999999,936.784,0.22925706095997253,380000.0
380000.0,40.0,25,1256.32276,1256.393,0.39010165649479983,380000.0
380000.0,50.0,25,1561.9342800000002,1561.707,0.6644324808436068,380000.0
380000.0,100.0,25,3129.84908,3129.752,0.44729998166775164,380000.0
380000.0,150.0,25,4693.03032,4692.952,0.5283491058003659,380000.0
380000.0,200.0,25,6260.561360000001,6260.586,0.4520368020415493,380000.0
380000.0,250.0,25,7824.465679999999,7824.42,0.5115488418518361,380000.0
390000.0,10.0,25,309.80856,309.854,0.2619496256916599,390000.0
390000.0,20.0,25,620.94316,620.886,0.2660146883162664,390000.0
390000.0,30.0,25,939.82348,939.811,0.38755006076635795,390000.0
390000.0,40.0,25,1244.58144,1244.768,0.6217963061968069,390000.0
390000.0,50.0,25,1565.32808,1565.375,0.2029137590209073,390000.0
390000.0,100.0,25,3123.1285599999997,3123.169,0.3027124153383762,390000.0
390000.0,150.0,25,4684.67188,4684.656,0.31797689475809743,390000.0
390000.0,200.0,25,6249.011439999999,6248.999,0.286833900367461,390000.0
390000.0,250.0,25,7811.31884,7811.321,0.39414978675625834,390000.0
400000.0,10.0,25,306.61028,306.114,1.95451120273075,400000.0
400000.0,20.0,25,620.37476,620.427,3.2862680265614492,400000.0
400000.0,30.0,25,932.71168,932.432,5.578651390578192,400000.0
400000.0,40.0,25,1243.9736,1244.098,1.8786186627413244,400000.0
400000.0,50.0,25,1557.85592,1557.754,1.0289683345953764,400000.0
400000.0,100.0,25,3113.8690399999996,3113.872,1.18834616101535,400000.0
400000.0,150.0,25,4674.724,4674.345,1.2042901311561274,400000.0
400000.0,200.0,25,6230.834279999999,6230.698,0.7652829291183244,400000.0
400000.0,250.0,25,7789.751359999999,7790.004,1.6398525758127471,400000.0
410000.0,10.0,25,302.62844,302.542,0.3428033932154099,410000.0
410000.0,20.0,25,618.8436,618.941,0.2777323891806603,410000.0
410000.0,30.0,25,930.5391999999999,930.545,0.1197904837622712,410000.0
410000.0,40.0,25,1244.82412,1244.783,0.23166135974737304,410000.0
410000.0,50.0,25,1551.0279200000002,1551.083,0.25755013803141713,410000.0
410000.0,100.0,25,3101.8399200000003,3101.901,0.35969830914251893,410000.0
410000.0,150.0,25,4656.90984,4656.81,0.3245987898929421,410000.0
410000.0,200.0,25,6208.695919999999,6208.795,0.35127150980397553,410000.0
410000.0,250.0,25,7761.23152,7761.274,0.359106014430323,410000.0
420000.0,10.0,25,307.25104,307.218,0.4705727131910652,420000.0
420000.0,20.0,25,615.6323600000001,615.618,0.5994725601726921,420000.0
420000.0,30.0,25,929.9653999999999,929.945,0.26190166093402295,420000.0
420000.0,40.0,25,1236.57372,1236.57,0.38010130439135015,420000.0
420000.0,50.0,25,1545.72972,1545.778,0.39436698847646523,420000.0
420000.0,100.0,25,3091.69044,3091.671,0.30326148189307894,420000.0
420000.0,150.0,25,4636.73232,4636.754,0.38853105101132923,420000.0
420000.0,200.0,25,6182.871,6182.831,0.2684616918669404,420000.0
420000.0,250.0,25,7729.63372,7729.63,0.2802616663048971,420000.0
430000.0,10.0,25,303.65892,303.638,0.36801814303101593,430000.0
430000.0,20.0,25,609.91872,609.698,0.6781469763996607,430000.0
430000.0,30.0,25,920.4946000000001,920.42,0.34132026016632044,430000.0
430000.0,40.0,25,1231.60328,1231.601,0.35501205838675604,430000.0
